	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfSharedReferences	NumofSharedReferencedBy	AffRepititions	ConfRepititions
1712	1.0	1.0	1.0	32.0	0.0	4.0	6.0
1713	0.0	0.0	1.0	12.0	5.0	4.0	4.0
1714	1.0	1.0	1.0	16.0	88.0	3.0	21.0
1715	1.0	1.0	1.0	20.0	4.0	6.0	9.0
1716	0.0	0.0	1.0	9.0	1.0	2.0	2.0
1717	1.0	1.0	1.0	15.0	113.0	1.0	2.0
1718	0.0	0.0	1.0	6.0	4.0	1.0	15.0
1719	1.0	1.0	2.0	110.0	97.0	0.0	4.0
1720	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1721	0.0	0.0	1.0	33.0	26.0	1.0	1.0
1722	0.0	0.0	1.0	33.0	26.0	1.0	1.0
1723	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1724	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1725	0.0	0.0	1.0	23.0	53.0	0.0	8.0
1726	0.0	0.0	1.0	0.0	0.0	3.0	9.0
1727	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1728	0.0	0.0	2.0	0.0	0.0	4.0	4.0
1729	1.0	1.0	1.0	33.0	40.0	0.0	1.0
1730	0.0	0.0	1.0	9.0	1.0	1.0	1.0
1731	0.0	0.0	1.0	16.0	9.0	2.0	2.0
1732	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1733	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1734	0.0	0.0	1.0	0.0	0.0	1.0	3.0
1735	1.0	1.0	2.0	33.0	172.0	3.0	88.0
1736	1.0	1.0	6.0	85.0	441.0	122.0	176.0
1737	0.0	0.0	1.0	3.0	5.0	1.0	44.0
1738	1.0	1.0	1.0	6.0	143.0	4.0	25.0
1739	1.0	1.0	1.0	37.0	90.0	0.0	4.0
1740	0.0	0.0	1.0	9.0	1.0	1.0	1.0
1741	1.0	1.0	2.0	79.0	15.0	6.0	6.0
1742	0.0	0.0	1.0	5.0	0.0	1.0	1.0
1743	0.0	0.0	1.0	16.0	1.0	2.0	2.0
1744	1.0	1.0	2.0	150.0	383.0	24.0	40.0
1745	1.0	1.0	1.0	32.0	0.0	0.0	3.0
1746	1.0	1.0	1.0	13.0	80.0	0.0	2.0
1747	1.0	1.0	2.0	67.0	192.0	6.0	15.0
1748	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1749	1.0	1.0	1.0	9.0	73.0	2.0	5.0
1750	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1751	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1752	1.0	2.0	1.0	7.0	13.0	0.0	1.0
1753	1.0	1.0	1.0	10.0	76.0	2.0	7.0
1754	1.0	1.0	1.0	31.0	134.0	2.0	8.0
1755	1.0	1.0	1.0	31.0	135.0	4.0	14.0
1756	1.0	1.0	1.0	31.0	134.0	2.0	6.0
1757	1.0	2.0	1.0	7.0	13.0	0.0	1.0
1758	0.0	0.0	1.0	0.0	0.0	0.0	2.0
1759	1.0	1.0	1.0	32.0	35.0	0.0	3.0
1760	1.0	1.0	1.0	60.0	127.0	20.0	33.0
1761	1.0	1.0	1.0	9.0	72.0	1.0	1.0
1762	1.0	1.0	1.0	48.0	119.0	8.0	12.0
1763	0.0	0.0	1.0	0.0	14.0	1.0	1.0
1764	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1765	1.0	1.0	1.0	10.0	4.0	1.0	1.0
1766	1.0	1.0	1.0	9.0	72.0	2.0	3.0
1767	1.0	1.0	3.0	155.0	364.0	9.0	9.0
1768	1.0	1.0	2.0	114.0	325.0	6.0	6.0
1769	0.0	0.0	1.0	0.0	1.0	0.0	2.0
1770	1.0	1.0	1.0	5.0	0.0	1.0	2.0
1771	0.0	0.0	2.0	126.0	90.0	14.0	24.0
1772	0.0	0.0	2.0	0.0	7.0	4.0	4.0
1773	1.0	1.0	1.0	0.0	2.0	1.0	3.0
1774	1.0	1.0	4.0	166.0	81.0	10.0	20.0
1775	1.0	1.0	2.0	6.0	6.0	2.0	6.0
1776	1.0	1.0	3.0	221.0	509.0	59.0	117.0
1777	1.0	1.0	1.0	52.0	128.0	0.0	21.0
1778	0.0	0.0	1.0	0.0	0.0	4.0	8.0
1779	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1780	1.0	1.0	2.0	6.0	6.0	2.0	6.0
1781	1.0	1.0	1.0	37.0	82.0	0.0	1.0
1782	0.0	0.0	1.0	7.0	0.0	3.0	5.0
1783	0.0	0.0	1.0	7.0	0.0	1.0	1.0
1784	1.0	1.0	1.0	37.0	90.0	0.0	2.0
1785	1.0	1.0	3.0	66.0	155.0	11.0	44.0
1786	1.0	1.0	2.0	39.0	423.0	8.0	30.0
1787	1.0	1.0	2.0	34.0	414.0	4.0	6.0
1788	0.0	0.0	1.0	0.0	2.0	10.0	22.0
1789	1.0	1.0	1.0	21.0	21.0	1.0	1.0
1790	0.0	0.0	1.0	0.0	0.0	7.0	8.0
1791	1.0	1.0	1.0	10.0	216.0	2.0	3.0
1792	1.0	1.0	1.0	34.0	11.0	3.0	6.0
1793	0.0	0.0	1.0	0.0	2.0	5.0	11.0
1794	1.0	1.0	1.0	20.0	148.0	5.0	11.0
1795	1.0	1.0	9.0	112.0	173.0	27.0	132.0
1796	1.0	1.0	2.0	148.0	335.0	50.0	78.0
1797	1.0	1.0	1.0	132.0	120.0	0.0	384.0
1798	1.0	1.0	1.0	45.0	119.0	2.0	3.0
1799	1.0	1.0	1.0	68.0	146.0	9.0	160.0
1800	0.0	1.0	1.0	1.0	0.0	10.0	12.0
1801	0.0	0.0	3.0	52.0	85.0	36.0	42.0
1802	1.0	1.0	1.0	23.0	27.0	0.0	2.0
1803	1.0	1.0	1.0	38.0	107.0	2.0	2.0
1804	1.0	1.0	1.0	22.0	27.0	0.0	1.0
1805	1.0	1.0	1.0	22.0	27.0	0.0	2.0
1806	1.0	1.0	1.0	13.0	80.0	1.0	1.0
1807	1.0	2.0	1.0	7.0	13.0	1.0	1.0
1808	1.0	1.0	1.0	5.0	4.0	1.0	1.0
1809	1.0	1.0	1.0	13.0	80.0	0.0	2.0
1810	1.0	1.0	7.0	299.0	432.0	355.0	552.0
1811	1.0	1.0	1.0	47.0	90.0	10.0	117.0
1812	1.0	1.0	1.0	46.0	45.0	0.0	2.0
1813	0.0	0.0	1.0	28.0	42.0	1.0	1.0
1814	0.0	0.0	1.0	0.0	0.0	2.0	21.0
1815	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1816	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1817	0.0	0.0	4.0	0.0	2.0	110.0	120.0
1818	0.0	0.0	2.0	0.0	0.0	8.0	84.0
1819	1.0	1.0	11.0	439.0	519.0	640.0	744.0
1820	1.0	1.0	4.0	104.0	26.0	597.0	720.0
1821	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1822	1.0	1.0	1.0	29.0	19.0	0.0	1.0
1823	1.0	1.0	1.0	52.0	81.0	2.0	5.0
1824	1.0	1.0	1.0	14.0	17.0	22.0	22.0
1825	1.0	1.0	2.0	14.0	36.0	44.0	44.0
1826	1.0	1.0	1.0	14.0	17.0	22.0	22.0
1827	1.0	1.0	1.0	14.0	17.0	66.0	66.0
1828	0.0	0.0	1.0	0.0	0.0	4.0	12.0
1829	0.0	0.0	1.0	0.0	0.0	22.0	24.0
1830	0.0	0.0	1.0	0.0	0.0	1.0	3.0
1831	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1832	1.0	1.0	5.0	123.0	317.0	15.0	140.0
1833	0.0	0.0	1.0	9.0	0.0	13.0	55.0
1834	0.0	0.0	4.0	0.0	0.0	13.0	126.0
1835	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1836	1.0	1.0	2.0	187.0	484.0	0.0	476.0
1837	1.0	1.0	1.0	21.0	104.0	1.0	1.0
1838	1.0	1.0	1.0	44.0	15.0	4.0	12.0
1839	0.0	0.0	1.0	14.0	0.0	19.0	39.0
1840	1.0	1.0	1.0	84.0	44.0	3.0	3.0
1841	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1842	1.0	1.0	1.0	45.0	119.0	0.0	3.0
1843	1.0	1.0	7.0	338.0	1131.0	42.0	630.0
1844	1.0	1.0	1.0	15.0	106.0	2.0	30.0
1845	0.0	0.0	1.0	7.0	0.0	3.0	5.0
1846	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1847	1.0	1.0	1.0	0.0	2.0	14.0	15.0
1848	0.0	0.0	1.0	3.0	1.0	0.0	11.0
1849	1.0	1.0	6.0	385.0	802.0	130.0	234.0
1850	1.0	1.0	1.0	0.0	2.0	1.0	1.0
1851	1.0	1.0	1.0	26.0	9.0	1.0	1.0
1852	0.0	0.0	1.0	4.0	1.0	1.0	1.0
1853	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1854	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1855	1.0	1.0	2.0	152.0	285.0	34.0	78.0
1856	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1857	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1858	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1859	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1860	1.0	1.0	2.0	0.0	1.0	8.0	8.0
1861	1.0	1.0	1.0	0.0	0.0	0.0	4.0
1862	1.0	1.0	1.0	26.0	9.0	1.0	1.0
1863	1.0	1.0	1.0	26.0	9.0	1.0	1.0
1864	0.0	0.0	1.0	12.0	4.0	4.0	8.0
1865	1.0	1.0	1.0	24.0	42.0	6.0	7.0
1866	1.0	1.0	3.0	54.0	253.0	30.0	35.0
1867	0.0	0.0	1.0	0.0	0.0	2.0	21.0
1868	1.0	1.0	1.0	15.0	17.0	9.0	11.0
1869	1.0	1.0	1.0	40.0	20.0	2.0	4.0
1870	0.0	0.0	1.0	0.0	0.0	0.0	1.0
